nrow,id,dia,aerolinea,destino,region,dest_size,area_abordaje,fecha_salida,espera_min,limpieza,seguridad,satisfaccion
2437,1165,jueves,DELTA,NUEVA YORK-JFK,este de EE. UU.,Hub,Gates 40-48,2018-12-31,105.0,Algo limpio,Muy seguro,Algo satisfecho
2438,989,viernes,LUFTHANSA,MUNICH,Europa,Hub,Gates 91-102,2018-12-31,145.0,Limpio,Muy seguro,Algo satisfecho
2439,1606,jueves,VIRGIN ATLANTIC,LONDON HEATHROW,Europa,Hub,Gates 1-12,2018-12-31,170.0,Limpio,Algo seguro,Algo satisfecho
2440,2179,miércoles,QANTAS,SYDNEY,Australia / Nueva Zelanda,Hub,Gates 1-12,2018-12-31,270.0,Algo limpio,Algo seguro,Algo satisfecho
2441,6,martes,SUDOESTE,LOS ÁNGELES,oeste de EE. UU.,  Hub ,Gates 20-39,2018-12-31,140.0,Limpio,Muy seguro,Muy satisfecho
2442,2811,jueves,DELTA,LOS ÁNGELES,oeste de EE. UU.,  Hub ,Gates 40-48,2018-12-31,85.0,Algo limpio,Neutral,Neutral
2443,1709,domingo,AIR FRANCE / KLM,PARIS-DE GAULLE,Europa,Hub,Gates 1-12,2018-12-31,300.0,Limpio,Muy seguro,Algo satisfecho
2445,1464,martes,ALASKA,NUEVA YORK-JFK,este de EE. UU.,Hub,Gates 50-59,2018-12-31,120.0,Limpio,Algo seguro,Muy satisfecho
2446,1852,miércoles,SUDOESTE,SAN DIEGO,oeste de EE. UU.,Medium,Gates 20-39,2018-12-31,110.0,Limpio,Muy seguro,Muy satisfecho
2448,2370,miércoles,UNITED,AUSTIN,Medio Oeste de EE. UU.,Medium,Gates 70-90,2018-12-31,210.0,Algo limpio,Muy seguro,Algo satisfecho
2449,2116,lunes,UNITED INTL,CIUDAD DE MÉXICO,Canadá / México,Hub,Gates 91-102,2018-12-31,220.0,Promedio,Algo seguro,Algo satisfecho
2450,1848,lunes,TURKISH AIRLINES,ESTAMBUL,oriente medio,Hub,Gates 91-102,2018-12-31,135.0,Algo limpio,Neutral,Algo satisfecho
2451,103,martes,UNITED,WASHINGTON DC-DULLES,EAST US,Medium,Gates 70-90,2018-12-31,130.0,Algo limpio,Muy seguro,Algo satisfecho
2452,2983,miércoles,AMERICAN,CHARLOTTE,East US,Hub,Gates 50-59,2018-12-31,105.0,Algo limpio,Muy seguro,Algo satisfecho
2453,3140,jueves,DELTA,SALT LAKE CITY,oeste de EE. UU.,Medium,Gates 40-48,2018-12-31,105.0,Algo limpio,Algo seguro,Algo satisfecho
2454,2355,miércoles,UNITED,AUSTIN,Medio Oeste de EE. UU.,Medium,Gates 70-90,2018-12-31,180.0,Algo limpio,Algo seguro,Algo satisfecho
2455,2803,martes,SUDOESTE,PHOENIX,oeste de EE. UU.,  Hub ,Gates 20-39,2018-12-31,90.0,Limpio,Muy seguro,Algo satisfecho
2457,2305,miércoles,QANTAS,SYDNEY,Australia / Nueva Zelanda,Hub,Gates 1-12,2018-12-31,195.0,Algo limpio,Muy seguro,Neutral
2458,1156,martes,SUDOESTE,SAN DIEGO,oeste de EE. UU.,Medium,Gates 20-39,2018-12-31,59.99999999999989,Algo limpio,Algo seguro,Neutral
2459,1447,miércoles,FRONTIER,DENVER,oeste de EE. UU.,  Hub ,Gates 20-39,2018-01-01,209.0,Limpio,Algo seguro,Neutral
2460,553,jueves,ALASKA,SEATTLE,oeste de EE. UU.,  Hub ,Gates 50-59,2018-12-31,75.0,Algo limpio,Algo seguro,Algo satisfecho
2461,2927,viernes,TURKISH AIRLINES,ESTAMBUL,Oriente Medio,Hub,Gates 91-102,2018-12-31,195.0,Algo limpio,Muy seguro,Algo satisfecho
2462,3003,miércoles,AMERICAN,MIAMI,este de EE. UU.,Hub,Gates 50-59,2018-12-31,328.0,Limpio,Algo seguro,Muy satisfecho
2463,1128,jueves,DELTA,MINNEAPOLIS-ST. PAUL,Medio Oeste de EE. UU.,Hub,Gates 40-48,2018-12-31,165.0,Limpio,Algo seguro,Algo satisfecho
2464,3209,martes,UNITED,SANTA BARBARA,West US,   Small,Gates 70-90,2018-12-31,35.0,Promedio,Algo seguro,Muy insatisfecho
2466,586,jueves,JETBLUE,BOSTON,este de EE. UU.,Grande,Gates 1-12,2018-12-31,147.0,Algo limpio,Muy seguro,Algo satisfecho
2467,1763,Lunes,LUFTHANSA,MUNICH,Europa,Hub,Gates 91-102,2018-12-31,205.0,Limpio,Muy seguro,Algo satisfecho
2468,275,jueves,UNITED,LOS ANGELES,Oeste de EE. UU.,Hub,Gates 70-90,2018-12-31,82.0,Promedio,Algo seguro,Neutral
2469,2587,martes,JETBLUE,BOSTON,este de EE. UU.,Grande,Gates 1-12,2018-12-31,127.0,Algo limpio,Algo seguro,Neutral
2470,326,jueves,UNITED,BURBANK,West US,   Small,Gates 70-90,2018-12-31,100.0,Algo limpio,Muy seguro,Algo satisfecho
2471,305,miércoles,SUDOESTE,LOS ÁNGELES,oeste de EE. UU.,  Hub ,Gates 20-39,2018-12-31,115.0,Algo limpio,Algo seguro,Algo satisfecho
2472,2373,martes,JETBLUE,FT. LAUDERDALE,Este de EE. UU.,Grande,Gates 1-12,2018-12-31,121.0,Limpio,Algo seguro,Algo satisfecho
2473,1015,viernes,AIR CANADA,VANCOUVER,Canadá / México,Medium,Gates 91-102,2018-12-31,122.0,Promedio,Algo seguro,Neutral
2474,904,viernes,AIR CANADA,TORONTO,Canadá / México,Hub,Gates 91-102,2018-12-31,120.0,Promedio,Neutral,Neutral
2475,2303,martes,UNITED,SAN ANTONIO,Medio Oeste de EE. UU.,Medium,Gates 70-90,2018-12-31,120.0,Limpio,Neutral,Algo satisfecho
2476,599,jueves,JETBLUE,BOSTON,este de EE. UU.,Grande,Gates 1-12,2018-12-31,162.0,Promedio,Muy seguro,Neutral
2477,1363,martes,UNITED INTL,PARIS-DE GAULLE,eur,Hub,Gates 91-102,2018-12-31,195.0,Algo limpio,Muy seguro,Algo satisfecho
2478,1715,domingo,AIR FRANCE / KLM,PARIS-DE GAULLE,Europa,Hub,Gates 1-12,2018-12-31,105.0,Limpio,Algo seguro,Algo satisfecho
2479,1565,miércoles,UNITED INTL,HONG KONG,Asia,Hub,Gates 91-102,2018-12-31,89.9999999999999,Promedio,Algo seguro,Algo satisfecho
2480,2441,martes,UNITED,HONOLULU,West US,Medium,Gates 70-90,2018-12-31,180.0,Algo limpio,Algo seguro,Algo satisfecho
2481,428,domingo,UNITED,INDIANAPOLIS,Medio Oeste de EE. UU.,Medium,Gates 60-69,2018-12-31,353.0,Algo limpio,Algo seguro,Algo satisfecho
2482,1842,lunes,TURKISH AIRLINES,ESTAMBUL,oriente medio,Hub,Gates 91-102,2018-12-31,255.0,Promedio,Neutral,Algo satisfecho
2483,877,martes,ALASKA,SEATTLE,oeste de EE. UU.,  Hub ,Gates 50-59,2018-12-31,85.0,Algo limpio,Muy seguro,Muy satisfecho
2484,1589,jueves,SUDOESTE,LOS ÁNGELES,oeste de EE. UU.,  Hub ,Gates 20-39,2018-12-31,110.0,Limpio,Algo seguro,Muy satisfecho
2485,850,martes,AMERICAN,DALLAS-FT. WORTH,Midwest US,Hub,Gates 50-59,2018-12-31,145.0,Algo limpio,Algo seguro,Algo satisfecho
2486,3241,miércoles,AMERICAN,PHOENIX,West US,Hub,Gates 50-59,2018-12-31,94.99999999999979,Limpio,Muy seguro,Algo satisfecho
2487,1819,domingo,ALASKA,RALEIGH-DURHAM,este de EE. UU.,Medium,Gates 50-59,2018-12-31,190.0,Algo limpio,Muy seguro,Algo satisfecho
2489,2915,jueves,DELTA,SEATTLE,oeste de EE. UU.,  Hub ,Gates 40-48,2018-12-31,145.0,Algo limpio,Muy seguro,Neutral
2490,1095,martes,SUDOESTE,SAN DIEGO,oeste de EE. UU.,Medium,Gates 20-39,2018-12-31,255.0,Algo limpio,Muy seguro,Algo satisfecho
2491,1993,martes,UNITED,BALTIMORE,East US,Medium,Gates 60-69,2018-12-31,95.0000000000001,Limpio,Muy seguro,Algo satisfecho
2492,1267,jueves,UNITED INTL,TOKYO-NARITA,Asia,Hub,Gates 91-102,2018-12-31,30.0000000000001,Promedio,Neutral,Algo satisfecho
2493,2233,miércoles,AER LINGUS,DUBLIN,Europa,grande,Gates 91-102,2018-12-31,200.0,Algo limpio,Algo seguro,Algo satisfecho
2494,1309,jueves,JETBLUE,NUEVA YORK-JFK,este de EE. UU.,Hub,Gates 1-12,2018-12-31,96.0,Promedio,Algo seguro,Algo satisfecho
2495,517,domingo,UNITED,FT. LAUDERDALE,ESTE DE EE. UU.,Grande,Gates 60-69,2018-12-31,105.0,Limpio,Muy seguro,Muy satisfecho
2496,615,martes,ALASKA,WASHINGTON DC-DULLES,ESTE DE EE. UU.,Medium,Gates 50-59,2018-12-31,245.0,Limpio,Muy seguro,Muy satisfecho
2497,2350,martes,DELTA,MINNEAPOLIS-ST. PAUL,Midwest US,Hub,Gates 40-48,2018-12-31,95.0000000000001,Algo limpio,Muy seguro,Muy satisfecho
2498,3027,jueves,ALASKA,SEATTLE,oeste de EE. UU.,  Hub ,Gates 50-59,2018-12-31,64.9999999999999,Promedio,Algo seguro,Algo satisfecho
2501,2174,miércoles,FRONTIER,DENVER,oeste de EE. UU.,  Hub ,Gates 20-39,2018-12-31,133.0,Algo limpio,Muy seguro,Muy satisfecho
2502,1089,jueves,DELTA,MINNEAPOLIS-ST. PAUL,Medio Oeste de EE. UU.,Hub,Gates 40-48,2018-12-31,105.0,Algo limpio,Algo seguro,Algo satisfecho
2503,1539,miércoles,AIR CHINA,BEIJING,Asia,Hub,Gates 91-102,2018-12-31,110.0,Limpio,Muy seguro,Muy satisfecho
2504,528,jueves,ALASKA,PUERTO VALLARTA,Canadá / México,Small,Gates 50-59,2018-12-31,90.0,Algo limpio,Algo seguro,Algo satisfecho
2505,474,domingo,UNITED,DENVER,oeste de EE. UU.,  Hub ,Gates 70-90,2018-12-31,861.0,Algo limpio,Algo seguro,Algo satisfecho
2506,1204,martes,SUDOESTE,LAS VEGAS,oeste de EE. UU.,  Hub ,Gates 20-39,2018-12-31,75.0000000000001,Algo limpio,Muy seguro,Algo satisfecho
2507,892,martes,ALASKA,RALEIGH-DURHAM,este de EE. UU.,Medium,Gates 50-59,2018-12-31,205.0,Algo limpio,Muy seguro,Algo satisfecho
2508,2601,martes,JETBLUE,BOSTON,este de EE. UU.,Grande,Gates 1-12,2018-12-31,97.0,Limpio,Muy seguro,Neutral
2509,1846,lunes,TURKISH AIRLINES,ESTAMBUL,oriente medio,Hub,Gates 91-102,2018-12-31,145.0,Limpio,Algo seguro,Algo satisfecho
2510,628,martes,ALASKA,WASHINGTON DC-DULLES,este de EE. UU.,Medium,Gates 50-59,2018-12-31,125.0,Limpio,Muy seguro,Muy satisfecho
2511,2156,miércoles,FRONTIER,DENVER,oeste de EE. UU.,  Hub ,Gates 20-39,2018-12-31,128.0,Algo limpio,Algo seguro,Neutral
2512,2175,miércoles,FRONTIER,DENVER,oeste de EE. UU.,  Hub ,Gates 20-39,2018-12-31,93.0000000000001,Limpio,Algo seguro,Algo satisfecho
2513,1867,martes,UNITED,LOS ÁNGELES,oeste de EE. UU.,  Hub ,Gates 60-69,2018-12-31,150.0,Algo limpio,Algo seguro,Algo satisfecho
2514,457,domingo,ALASKA,LAS VEGAS,oeste de EE. UU.,  Hub ,Gates 50-59,2018-12-31,150.0,Limpio,Muy seguro,Muy satisfecho
2517,1063,viernes,AIR CANADA,CALGARY,Canadá / México,Medium,Gates 91-102,2018-12-31,355.0,Promedio,Neutral,Neutral
2518,1183,martes,SUDOESTE,LAS VEGAS,oeste de EE. UU.,  Hub ,Gates 20-39,2018-12-31,85.0,Promedio,Muy seguro,Neutral
2519,1943,sábado,AIR FRANCE / KLM,PARIS-DE GAULLE,Europa,Hub,Gates 1-12,2018-12-31,185.0,Algo limpio,Muy seguro,Neutral
2520,1619,jueves,VIRGIN ATLANTIC,LONDON HEATHROW,Europa,Hub,Gates 1-12,2018-12-31,125.0,Algo limpio,Algo seguro,Neutral
2521,2923,jueves,DELTA,SEATTLE,oeste de EE. UU.,  Hub ,Gates 40-48,2018-12-31,45.0,Promedio,Neutral,Algo satisfecho
2522,1327,martes,UNITED INTL,SHANGHAI,Asia,Hub,Gates 91-102,2018-12-31,200.0,Limpio,Muy seguro,Algo satisfecho
2523,3031,martes,AMERICAN,DALLAS-FT. WORTH,Midwest US,Hub,Gates 50-59,2018-12-31,110.0,Limpio,Muy seguro,Algo satisfecho
2525,796,miércoles,AMERICAN,LOS ANGELES,oeste de EE. UU.,  Hub ,Gates 50-59,2018-12-31,130.0,Limpio,Muy seguro,Algo satisfecho
2526,255,viernes,AIR CANADA,TORONTO,Canadá / México,Hub,Gates 91-102,2018-12-31,235.0,Limpio,Muy seguro,Muy satisfecho
2527,1871,Domingo,ALASKA,KAHULUI,Oeste de EE. UU.,Small,Gates 50-59,2018-12-31,65.0000000000003,Algo limpio,Muy seguro,Neutral
2528,2591,martes,JETBLUE,BOSTON,este de EE. UU.,Grande,Gates 1-12,2018-12-31,117.0,Limpio,Algo seguro,Algo satisfecho
2529,3137,Domingo,ALASKA,NEWARK,Este de EE. UU.,Hub,Gates 50-59,2018-12-31,90.0,Algo limpio,Algo seguro,Algo satisfecho
2530,2076,viernes,JETBLUE,LONG BEACH,oeste de EE. UU.,Small,Gates 1-12,2018-12-31,59.00000000000011,Algo limpio,Algo seguro,Algo satisfecho
2531,489,Domingo,ALASKA,PORTLAND,Oeste de EE. UU.,Medium,Gates 50-59,2018-12-31,208.0,Algo limpio,Muy seguro,Muy satisfecho
2532,2419,miércoles,AIR NEW ZEALAND,AUCKLAND,Australia / Nueva Zelanda,Medium,Gates 91-102,2018-12-31,155.0,Limpio,Muy seguro,Algo satisfecho
2533,2910,viernes,TURKISH AIRLINES,ESTAMBUL,Medio Oriente,Hub,Gates 91-102,2018-12-31,141.0,Algo limpio,Algo seguro,Algo satisfecho
2535,2513,sábado,UNITED,NEWARK,East US,Hub,Gates 70-90,2018-12-31,150.0,Limpio,Muy seguro,Muy satisfecho
2536,2002,viernes,AIR FRANCE / KLM,PARIS-DE GAULLE,eur,Hub,Gates 1-12,2018-12-31,185.0,Algo limpio,Muy seguro,Muy satisfecho
2537,3274,martes,UNITED,LAS VEGAS,West US,Hub,Gates 70-90,2018-12-31,130.0,Algo limpio,Algo seguro,Muy satisfecho
2538,1224,martes,SUDOESTE,LAS VEGAS,oeste de EE. UU.,  Hub ,Gates 20-39,2018-12-31,,Promedio,Algo seguro,Neutral
2539,924,viernes,AIR CANADA,TORONTO,Canadá / México,Hub,Gates 91-102,2018-12-31,180.0,Limpio,Muy seguro,Neutral
2541,3197,domingo,CATHAY PACIFIC,HONG KONG,Asia,Hub,Gates 1-12,2018-01-01,180.0,Limpio,Muy seguro,Algo satisfecho
2543,1781,sábado,UNITED,RALEIGH-DURHAM,Este de EE. UU.,Medium,Gates 70-90,2018-12-31,150.0,Limpio,Muy seguro,Muy satisfecho
2544,3077,martes,UNITED,SPOKANE,oeste de EE. UU.,   Small,Gates 70-90,2018-12-31,217.0,Algo limpio,Muy seguro,Muy satisfecho
2545,606,jueves,JETBLUE,BOSTON,Este de EE. UU.,Grande,Gates 1-12,2018-12-31,132.0,Limpio,Algo seguro,Neutral
2546,1412,sábado,UNITED,KANSAS CITY,Medio Oeste de EE. UU.,Medium,Gates 70-90,2018-12-31,270.0,Promedio,Algo seguro,Neutral
2547,2699,martes,SUDOESTE,DENVER,oeste de EE. UU.,  Hub ,Gates 20-39,2018-12-31,170.0,Promedio,Neutral,Algo satisfecho
2548,2792,jueves,DELTA,SALT LAKE CITY,oeste de EE. UU.,Medium,Gates 40-48,2018-12-31,125.0,Algo limpio,Muy seguro,Algo satisfecho
2549,296,jueves,UNITED,SAN DIEGO,West US,Medium,Gates 70-90,2018-12-31,62.00000000000011,Limpio,Muy seguro,Muy satisfecho
2550,2819,jueves,DELTA,LOS ÁNGELES,oeste de EE. UU.,  Hub ,Gates 40-48,2018-12-31,160.0,Algo limpio,Algo seguro,Algo satisfecho
2551,1869,domingo,ALASKA,KAHULUI,oeste de EE. UU.,Small,Gates 50-59,2018-12-31,205.0,Algo limpio,Muy seguro,Algo satisfecho
2552,1778,sábado,UNITED,RALEIGH-DURHAM,este de EE. UU.,Medium,Gates 70-90,2018-12-31,180.0,Algo limpio,Algo seguro,Algo satisfecho
2553,1545,jueves,DELTA,NUEVA YORK-JFK,ESTE de EE. UU.,Hub,Gates 40-48,2018-12-31,405.0,Promedio,Neutral,Neutral
2554,2746,jueves,DELTA,ATLANTA,EAST US,Hub,Gates 40-48,2018-12-31,30.0000000000001,Limpio,Muy seguro,Muy satisfecho
2555,669,jueves,UNITED,NEWARK,East US,Hub,Gates 70-90,2018-12-31,105.0,Promedio,Algo seguro,Algo satisfecho
2557,984,viernes,LUFTHANSA,MUNICH,Europa,Hub,Gates 91-102,2018-12-31,175.0,Limpio,Muy seguro,Algo satisfecho
2558,1111,jueves,DELTA,MINNEAPOLIS-ST. PAUL,Medio Oeste de EE. UU.,Hub,Gates 40-48,2018-12-31,165.0,Limpio,Algo seguro,Algo satisfecho
2559,2253,miércoles,WOW,REYKJAVIK,eur,Small,Gates 91-102,2018-12-31,175.0,Algo limpio,Algo seguro,Neutral
2560,3285,miércoles,SUDOESTE,DENVER,oeste de EE. UU.,  Hub ,Gates 20-39,2018-12-31,65.0,Limpio,Neutral,Muy satisfecho
2561,2559,sábado,JETBLUE,BOSTON,este de EE. UU.,Grande,Gates 1-12,2018-12-31,135.0,Limpio,Muy seguro,Muy satisfecho
2563,1332,martes,UNITED INTL,SHANGHAI,Asia,Hub,Gates 91-102,2018-12-31,125.0,Algo limpio,Muy seguro,Neutral
2564,525,jueves,ALASKA,PUERTO VALLARTA,Canadá / México,Small,Gates 50-59,2018-12-31,180.0,Promedio,Algo seguro,Algo satisfecho
2565,2365,martes,JETBLUE,FT. LAUDERDALE,Este de EE. UU.,Grande,Gates 1-12,2018-12-31,121.0,Algo limpio,Algo seguro,Algo satisfecho
2566,867,martes,AMERICAN,DALLAS-FT. VALOR,Medio Oeste de EE. UU.,Hub,Gates 50-59,2018-12-31,145.0,Algo limpio,Neutral,Algo satisfecho
2567,392,viernes,ALASKA,LOS ÁNGELES,oeste de EE. UU.,  Hub ,Gates 50-59,2018-12-31,59.99999999999989,Limpio,Muy seguro,Algo satisfecho
2568,2401,miércoles,UNITED INTL,SYDNEY,Australia / Nueva Zelanda,Hub,Gates 91-102,2018-12-31,175.0,Promedio,Neutral,Algo satisfecho
2569,1122,martes,SUDOESTE,SAN DIEGO,oeste de EE. UU.,Medium,Gates 20-39,2018-12-31,120.0,Algo limpio,Algo seguro,Algo satisfecho
2571,2176,miércoles,FRONTIER,DENVER,oeste de EE. UU.,  Hub ,Gates 20-39,2018-12-31,153.0,Promedio,Muy seguro,Neutral
2572,2522,viernes,ALASKA,SALT LAKE CITY,oeste de EE. UU.,Medium,Gates 1-12,2018-12-31,390.0,Limpio,Algo seguro,Algo satisfecho
2573,2594,sábado,INTERJET,GUADALAJARA,Canadá / México,Medium,Gates 1-12,2018-12-31,135.0,Algo limpio,Algo seguro,Algo satisfecho
2574,2140,miércoles,AIR CANADA,VANCOUVER,Canadá / México,Medium,Gates 91-102,2018-12-31,245.0,Algo limpio,Algo seguro,Algo satisfecho
2575,2087,viernes,JETBLUE,LONG BEACH,oeste de EE. UU.,Small,Gates 1-12,2018-12-31,169.0,Limpio,Muy seguro,Muy satisfecho
2576,1207,martes,SUDOESTE,LAS VEGAS,oeste de EE. UU.,  Hub ,Gates 20-39,2018-12-31,175.0,Algo limpio,Algo seguro,Neutral
2577,581,jueves,JETBLUE,BOSTON,este de EE. UU.,Grande,Gates 1-12,2018-12-31,102.0,Limpio,Muy seguro,Algo satisfecho
2578,2855,martes,UNITED,SEATTLE,West US,Hub,Gates 70-90,2018-12-31,67.0000000000001,Algo limpio,Muy seguro,Algo satisfecho
2579,2450,viernes,UNITED,CHICAGO-O'HARE,Midwest US,Hub,Gates 60-69,2018-12-31,169.0,Promedio,Muy seguro,Neutral
2580,2900,domingo,WOW,REYKJAVIK,eur,Small,Gates 1-12,2018-12-31,145.0,Algo limpio,Algo seguro,Neutral
2581,2163,miércoles,FRONTIER,DENVER,oeste de EE. UU.,  Hub ,Gates 20-39,2018-12-31,213.0,Limpio,Muy seguro,Algo satisfecho
2582,2817,jueves,DELTA,LOS ÁNGELES,oeste de EE. UU.,  Hub ,Gates 40-48,2018-12-31,130.0,Algo limpio,Neutral,Neutral
2583,1655,sábado,EMIRATES,DUBAI,Medio Oriente,Hub,Gates 1-12,2018-12-31,315.0,Promedio,Algo seguro,Algo insatisfecho
2584,608,jueves,JETBLUE,BOSTON,este de EE. UU.,Grande,Gates 1-12,2018-12-31,132.0,Algo limpio,Algo seguro,Algo satisfecho
2585,2757,miércoles,AIR FRANCE / KLM,PARIS-DE GAULLE,Europa,Hub,Gates 1-12,2018-12-31,330.0,Algo limpio,Neutral,Algo satisfecho
2587,1365,martes,UNITED INTL,PARIS-DE GAULLE,eur,Hub,Gates 91-102,2018-12-31,195.0,Algo limpio,Algo seguro,Algo satisfecho
2588,2141,miércoles,FRONTIER,DENVER,oeste de EE. UU.,  Hub ,Gates 20-39,2018-12-31,153.0,Limpio,Algo seguro,Muy satisfecho
2589,1800,lunes,UNITED INTL,LONDON HEATHROW,Europa,Hub,Gates 91-102,2018-12-31,185.0,Limpio,Muy seguro,Muy satisfecho
2590,3143,jueves,DELTA,SALT LAKE CITY,oeste de EE. UU.,Medium,Gates 40-48,2018-12-31,74.9999999999999,Algo limpio,Muy seguro,Algo satisfecho
2591,2378,martes,JETBLUE,FT. LAUDERDALE,Este de EE. UU.,Grande,Gates 1-12,2018-12-31,101.0,Algo limpio,Muy seguro,Algo satisfecho
2592,197,miércoles,AMERICAN,LOS ANGELES,oeste de EE. UU.,  Hub ,Gates 50-59,2018-12-31,130.0,Algo limpio,Algo seguro,Muy satisfecho
2593,1288,martes,UNITED INTL,LONDON HEATHROW,Europa,Hub,Gates 91-102,2018-12-31,380.0,Algo limpio,Muy seguro,Algo satisfecho
2594,287,jueves,UNITED,BALTIMORE,Este de EE. UU.,Medium,Gates 70-90,2018-12-31,584.0,Algo limpio,Algo seguro,Algo satisfecho
2595,409,Sunday,UNITED,HOUSTON-BUSH,Midwest US,Hub,Gates 70-90,2018-12-31,71.9999999999999,Algo limpio,Algo seguro,Algo satisfecho
2596,1680,sábado,CATHAY PACIFIC,HONG KONG,Asia,Hub,Gates 1-12,2018-12-31,182.0,Limpio,Muy seguro,Muy satisfecho
2597,736,miércoles,CATHAY PACIFIC,HONG KONG,Asia,Hub,Gates 1-12,2018-12-31,215.0,Algo limpio,Algo seguro,Algo satisfecho
2598,1040,viernes,AIR CANADA,CALGARY,Canadá / México,Medium,Gates 91-102,2018-12-31,295.0,Limpio,Muy seguro,Muy satisfecho
2599,1995,martes,UNITED,BALTIMORE,Este de EE. UU.,Medium,Gates 60-69,2018-12-31,125.0,Promedio,Algo seguro,Neutral
2600,889,viernes,AIR CANADA,TORONTO,Canadá / México,Hub,Gates 91-102,2018-12-31,330.0,Limpio,Muy seguro,Algo satisfecho
2601,626,martes,ALASKA,WASHINGTON DC-DULLES,este de EE. UU.,Medium,Gates 50-59,2018-12-31,155.0,Limpio,Muy seguro,Muy satisfecho
2602,1188,martes,SUDOESTE,LAS VEGAS,oeste de EE. UU.,  Hub ,Gates 20-39,2018-12-31,59.99999999999989,Limpio,Muy seguro,Muy satisfecho
2603,2124,viernes,JETBLUE,LONG BEACH,oeste de EE. UU.,Small,Gates 1-12,2018-12-31,124.0,Limpio,Muy seguro,Algo satisfecho
2604,1788,sábado,UNITED,RALEIGH-DURHAM,East US,Medium,Gates 70-90,2018-12-31,90.0,Limpio,Muy seguro,Muy satisfecho
2605,1736,Lunes,AIR CANADA,TORONTO,Canadá / México,Hub,Gates 91-102,2018-12-31,210.0,Algo limpio,Neutral,Neutral
2606,509,Domingo,ALASKA,PORTLAND,Oeste de EE. UU.,Medium,Gates 50-59,2018-12-31,77.9999999999999,Algo limpio,Muy seguro,Muy satisfecho
2607,1106,jueves,DELTA,MINNEAPOLIS-ST. PAUL,Medio Oeste de EE. UU.,Hub,Gates 40-48,2018-12-31,125.0,Algo limpio,Muy seguro,Algo satisfecho
2608,1454,miércoles,UNITED,LAS VEGAS,West US,Hub,Gates 60-69,2018-12-31,112.0,Limpio,Muy seguro,Muy satisfecho
2609,391,viernes,ALASKA,INDIANAPOLIS,Medio Oeste de EE. UU.,Medium,Gates 50-59,2018-12-31,130.0,Limpio,Muy seguro,Muy satisfecho
2610,1974,martes,UNITED,BALTIMORE,East US,Medium,Gates 60-69,2018-12-31,95.0000000000001,Algo limpio,Muy seguro,Algo satisfecho
2611,583,jueves,ALASKA,SEATTLE,oeste de EE. UU.,  Hub ,Gates 50-59,2018-12-31,85.0,Algo limpio,Muy seguro,Muy satisfecho
2612,2251,miércoles,WOW,REYKJAVIK,eur,Small,Gates 91-102,2018-12-31,295.0,Algo limpio,Algo seguro,Algo satisfecho
2613,1888,miércoles,SINGAPORE AIRLINES,SINGAPUR,Asia,Hub,Gates 91-102,2018-12-31,180.0,Algo limpio,Algo seguro,Algo satisfecho
2614,1976,martes,UNITED,BALTIMORE,East US,Medium,Gates 60-69,2018-12-31,95.0000000000001,Algo limpio,Algo seguro,Algo satisfecho
2615,2290,miércoles,WOW,REYKJAVIK,eur,Small,Gates 91-102,2018-12-31,155.0,Limpio,Muy seguro,Muy satisfecho
2616,1966,martes,UNITED,BALTIMORE,Este de EE. UU.,Medium,Gates 60-69,2018-12-31,125.0,Limpio,Algo seguro,Muy satisfecho
2617,3284,miércoles,SUDOESTE,DENVER,oeste de EE. UU.,  Hub ,Gates 20-39,2018-12-31,95.0,Algo limpio,Algo seguro,Neutral
2618,405,Sunday,UNITED,HOUSTON-BUSH,Midwest US,Hub,Gates 70-90,2018-12-31,97.0,Algo limpio,Algo seguro,Algo satisfecho
2619,1441,miércoles,UNITED,LAS VEGAS,oeste de EE. UU.,  Hub ,Gates 60-69,2018-12-31,302.0,Algo limpio,Muy seguro,Neutral
2620,2031,viernes,BRITISH AIRWAYS,LONDON HEATHROW,eur,Hub,Gates 1-12,2018-12-31,180.0,Promedio,Algo seguro,Neutral
2621,3287,miércoles,SUDOESTE,DENVER,oeste de EE. UU.,  Hub ,Gates 20-39,2018-12-31,65.0,Algo limpio,Muy seguro,Algo satisfecho
2622,101,martes,UNITED,WASHINGTON DC-DULLES,ESTE DE EE. UU.,Medium,Gates 70-90,2018-12-31,140.0,Algo limpio,Algo seguro,Neutral
2623,985,viernes,LUFTHANSA,MUNICH,Europa,Hub,Gates 91-102,2018-12-31,475.0,Algo limpio,Algo seguro,Algo satisfecho
2624,1837,lunes,TURKISH AIRLINES,ESTAMBUL,oriente medio,Hub,Gates 91-102,2018-12-31,225.0,Algo limpio,Algo seguro,Algo satisfecho
2625,1047,viernes,AIR CANADA,CALGARY,Canadá / México,Medium,Gates 91-102,2018-12-31,325.0,Algo limpio,Muy seguro,Algo satisfecho
2626,779,miércoles,AMERICAN,LOS ANGELES,oeste de EE. UU.,  Hub ,Gates 50-59,2018-12-31,120.0,Limpio,Muy seguro,Algo satisfecho
2627,2704,martes,SUDOESTE,DENVER,oeste de EE. UU.,  Hub ,Gates 20-39,2018-12-31,79.0,Algo limpio,Muy seguro,Algo satisfecho
2628,761,domingo,ALASKA,NUEVA YORK-JFK,este de EE. UU.,Hub,Gates 50-59,2018-12-31,75.0,Promedio,Muy seguro,Neutral
